== verify-batch 703385 on xgpd5 23:06:32  matrix: /home/c/cyuhsin/verify_batch_matrix_if2_20260729_180113_g3.txt
SOCLAAS: primary tier enabled by default (qwen3.6:35b)
SOCLAAS: compute-node gateway probe HTTP 200 (200 = reachable from this node)
== slot 0_livingroom_4_inst: scene=livingroom_4 qdir=inst scene_dir=/home/c/cyuhsin/scenes/livingroom_4 question: Go near the chair closest to the bookcase and stop at the table with the flowers on it.
SCENE: overlaid /home/c/cyuhsin/scenes/livingroom_4/livingroom_4 -> /home/c/cyuhsin/.udocker/containers/64af1b4a-7bad-3be3-984b-bdccca76ee40/ROOT/home/docker/autonomy_stack_mecanum_wheel_platform/src/base_autonomy/vehicle_simulator/mesh/unity
UNITY: alive
stack launched; settling 45s
ENDPOINT: :10000 up
OLLAMA: up on 11434
ADAPTER: alive
[INFO] [1785337654.590553102] [vla_ai_module]: VLA_DETECTOR=grounding_dino: constructing the GroundingDINO detector seam (torch import is lazy; real inference lands in Phase 2).
[INFO] [1785337654.584517456] [vla_ai_module]: LLM ladder configured: 2 provider tier(s): api, local (regex floor always last).
WAYPOINT #401: (-1.25, 0.05)
WAYPOINT #402: (-1.25, 0.05)
WAYPOINT #403: (-1.25, 0.05)
WAYPOINT #404: (-1.25, 0.05)
WAYPOINT #405: (-1.25, 0.05)
WAYPOINT #406: (-1.25, 0.05)
WAYPOINT #407: (-1.25, 0.05)
WAYPOINT #408: (-1.25, 0.05)
WAYPOINT #409: (-1.25, 0.05)
WAYPOINT #410: (-1.25, 0.05)
WAYPOINT #411: (-1.25, 0.05)
WAYPOINT #412: (-1.25, 0.05)
WAYPOINT #413: (-1.25, 0.05)
WAYPOINT #414: (-1.25, 0.05)
WAYPOINT #415: (-1.25, 0.05)
WAYPOINT #416: (-1.25, 0.05)
WAYPOINT #417: (-1.25, 0.05)
WAYPOINT #418: (-1.25, 0.05)
WAYPOINT #419: (-1.25, 0.05)
WAYPOINT #420: (-1.25, 0.05)
WAYPOINT #421: (-1.25, 0.05)
WAYPOINT #422: (-1.25, 0.05)
WAYPOINT #423: (-1.25, 0.05)
WAYPOINT #424: (-1.25, 0.05)
WAYPOINT #425: (-1.25, 0.05)
WAYPOINT #426: (-1.25, 0.05)
WAYPOINT #427: (-1.25, 0.05)
WAYPOINT #428: (-1.25, 0.05)
WAYPOINT #429: (-1.25, 0.05)
WAYPOINT #430: (-1.25, 0.05)
WAYPOINT #431: (-1.25, 0.05)
WAYPOINT #432: (-1.25, 0.05)
WAYPOINT #433: (-1.25, 0.05)
WAYPOINT #434: (-1.25, 0.05)
WAYPOINT #435: (-1.25, 0.05)
WAYPOINT #436: (-1.25, 0.05)
WAYPOINT #437: (-1.25, 0.05)
WAYPOINT #438: (-1.25, 0.05)
WAYPOINT #439: (-1.25, 0.05)
WAYPOINT #440: (-1.25, 0.05)
WAYPOINT #441: (-1.25, 0.05)
WAYPOINT #442: (-1.25, 0.05)
WAYPOINT #443: (-1.25, 0.05)
WAYPOINT #444: (-1.25, 0.05)
WAYPOINT #445: (-1.25, 0.05)
WAYPOINT #446: (-1.25, 0.05)
t=140s scan=2.44Hz cam_raw=0.00Hz cam_comp=2.23Hz odom=200Hz waypoints=446 pose=(-1.0425001382827759, -0.22367778420448303)
WAYPOINT #447: (-1.25, 0.05)
WAYPOINT #448: (-1.25, 0.05)
WAYPOINT #449: (-1.25, 0.05)
WAYPOINT #450: (-1.25, 0.05)
WAYPOINT #451: (-1.25, 0.05)
WAYPOINT #452: (-1.25, 0.05)
WAYPOINT #453: (-1.25, 0.05)
WAYPOINT #454: (-1.25, 0.05)
WAYPOINT #455: (-1.25, 0.05)
WAYPOINT #456: (-1.25, 0.05)
WAYPOINT #457: (-1.25, 0.05)
WAYPOINT #458: (-1.25, 0.05)
WAYPOINT #459: (-1.25, 0.05)
WAYPOINT #460: (-1.25, 0.05)
WAYPOINT #461: (-1.25, 0.05)
WAYPOINT #462: (-1.25, 0.05)
WAYPOINT #463: (-1.25, 0.05)
WAYPOINT #464: (-1.25, 0.05)
WAYPOINT #465: (-1.25, 0.05)
WAYPOINT #466: (-1.25, 0.05)
WAYPOINT #467: (-1.25, 0.05)
WAYPOINT #468: (-1.25, 0.05)
WAYPOINT #469: (-1.25, 0.05)
WAYPOINT #470: (-1.25, 0.05)
WAYPOINT #471: (-1.25, 0.05)
WAYPOINT #472: (-1.25, 0.05)
WAYPOINT #473: (-1.25, 0.05)
WAYPOINT #474: (-1.25, 0.05)
WAYPOINT #475: (-1.25, 0.05)
WAYPOINT #476: (-1.25, 0.05)
WAYPOINT #477: (-1.25, 0.05)
WAYPOINT #478: (-1.25, 0.05)
WAYPOINT #479: (-1.25, 0.05)
WAYPOINT #480: (-1.25, 0.05)
WAYPOINT #481: (-1.25, 0.05)
WAYPOINT #482: (-1.25, 0.05)
WAYPOINT #483: (-1.25, 0.05)
WAYPOINT #484: (-1.25, 0.05)
WAYPOINT #485: (-1.25, 0.05)
WAYPOINT #486: (-1.25, 0.05)
WAYPOINT #487: (-1.25, 0.05)
WAYPOINT #488: (-1.25, 0.05)
WAYPOINT #489: (-1.25, 0.05)
WAYPOINT #490: (-1.25, 0.05)
WAYPOINT #491: (-1.25, 0.05)
WAYPOINT #492: (-1.25, 0.05)
WAYPOINT #493: (-1.25, 0.05)
WAYPOINT #494: (-1.25, 0.05)
WAYPOINT #495: (-1.25, 0.05)
WAYPOINT #496: (-1.25, 0.05)
WAYPOINT #497: (-1.25, 0.05)
WAYPOINT #498: (-1.25, 0.05)
WAYPOINT #499: (-1.25, 0.05)
WAYPOINT #500: (-1.25, 0.05)
WAYPOINT #501: (-1.25, 0.05)
WAYPOINT #502: (-1.25, 0.05)
WAYPOINT #503: (-1.25, 0.05)
WAYPOINT #504: (-1.25, 0.05)
WAYPOINT #505: (-1.25, 0.05)
WAYPOINT #506: (-1.25, 0.05)
WAYPOINT #507: (-1.25, 0.05)
WAYPOINT #508: (-1.25, 0.05)
WAYPOINT #509: (-1.25, 0.05)
WAYPOINT #510: (-1.25, 0.05)
WAYPOINT #511: (-1.25, 0.05)
WAYPOINT #512: (-1.25, 0.05)
WAYPOINT #513: (-1.25, 0.05)
WAYPOINT #514: (-1.25, 0.05)
WAYPOINT #515: (-1.25, 0.05)
WAYPOINT #516: (-1.25, 0.05)
WAYPOINT #517: (-1.25, 0.05)
WAYPOINT #518: (-1.25, 0.05)
WAYPOINT #519: (-1.25, 0.05)
WAYPOINT #520: (-1.25, 0.05)
WAYPOINT #521: (-1.25, 0.05)
WAYPOINT #522: (-1.25, 0.05)
WAYPOINT #523: (-1.25, 0.05)
WAYPOINT #524: (-1.25, 0.05)
WAYPOINT #525: (-1.25, 0.05)
WAYPOINT #526: (-1.25, 0.05)
WAYPOINT #527: (-1.25, 0.05)
t=160s scan=2.44Hz cam_raw=0.00Hz cam_comp=2.18Hz odom=200Hz waypoints=527 pose=(-1.0425001382827759, -0.22367778420448303)
WAYPOINT #528: (-1.25, 0.05)
WAYPOINT #529: (-1.25, 0.05)
WAYPOINT #530: (-1.25, 0.05)
WAYPOINT #531: (-1.25, 0.05)
WAYPOINT #532: (-1.25, 0.05)
WAYPOINT #533: (-1.25, 0.05)
WAYPOINT #534: (-1.25, 0.05)
WAYPOINT #535: (-1.25, 0.05)
WAYPOINT #536: (-1.25, 0.05)
WAYPOINT #537: (-1.25, 0.05)
WAYPOINT #538: (-1.25, 0.05)
WAYPOINT #539: (-1.25, 0.05)
WAYPOINT #540: (-1.25, 0.05)
WAYPOINT #541: (-1.25, 0.05)
WAYPOINT #542: (-1.25, 0.05)
WAYPOINT #543: (-1.25, 0.05)
WAYPOINT #544: (-1.25, 0.05)
WAYPOINT #545: (-1.25, 0.05)
WAYPOINT #546: (-1.25, 0.05)
WAYPOINT #547: (-1.25, 0.05)
WAYPOINT #548: (-1.25, 0.05)
WAYPOINT #549: (-1.25, 0.05)
WAYPOINT #550: (-1.25, 0.05)
WAYPOINT #551: (-1.25, 0.05)
WAYPOINT #552: (-1.25, 0.05)
WAYPOINT #553: (-1.25, 0.05)
WAYPOINT #554: (-1.25, 0.05)
WAYPOINT #555: (-1.25, 0.05)
WAYPOINT #556: (-1.25, 0.05)
WAYPOINT #557: (-1.25, 0.05)
WAYPOINT #558: (-1.25, 0.05)
